# Wavelength	Transmission
1.567908	3.395649
1.568	3.395594
1.568	3.467433
1.568093	3.467377
1.568093	3.539216
1.568186	3.539161
1.568186	3.682839
1.568279	3.682783
1.568279	3.754622
1.568279	3.826461
1.568372	3.826406
1.568372	3.898245
1.568372	3.970084
1.568465	3.970028
1.568465	4.041867
1.568558	4.041812
1.568558	4.113651
1.568558	4.18549
1.568651	4.185434
1.568651	4.257273
1.568744	4.257218
1.568744	4.329057
1.568744	4.400896
1.568837	4.40084
1.568837	4.472679
1.568837	4.544518
1.56893	4.544463
1.56893	4.616302
1.56893	4.68814
1.569023	4.688085
1.569023	4.759924
1.569116	4.759869
1.569116	4.903546
1.569209	4.903491
1.569209	5.119008
1.569302	5.118952
1.569303	5.334469
1.569395	5.334414
1.569396	5.478092
1.569396	5.549931
1.569489	5.549875
1.569489	5.693553
1.569582	5.693498
1.569582	5.837175
1.569582	5.909014
1.569675	5.908959
1.569675	6.052637
1.569768	6.052581
1.569768	6.196259
1.569861	6.196204
1.569862	6.339882
1.569862	6.411721
1.569954	6.411665
1.569955	6.555343
1.569955	6.627182
1.570048	6.627127
1.570048	6.770804
1.570048	6.842643
1.570141	6.842588
1.570142	7.129944
1.570235	7.129888
1.570235	7.345405
1.570236	7.417244
1.570328	7.417189
1.570329	7.632705
1.570329	7.704544
1.570422	7.704489
1.570423	7.920006
1.570423	7.991845
1.570515	7.991789
1.570516	8.135467
1.570516	8.207306
1.570609	8.207251
1.570609	8.422767
1.570702	8.422712
1.570702	8.56639
1.570703	8.638229
1.570795	8.638173
1.570796	8.781851
1.570796	8.85369
1.570889	8.853635
1.57089	9.14099
1.57089	9.212829
1.570982	9.212774
1.570984	9.643807
1.570984	9.715646
1.571077	9.715591
1.571078	10.07479
1.571171	10.07473
1.571172	10.43392
1.571172	10.50576
1.571265	10.50571
1.571266	10.8649
1.571359	10.86485
1.57136	11.29588
1.571453	11.29583
1.571454	11.72686
1.571547	11.7268
1.571549	12.22968
1.571641	12.22962
1.571642	12.51698
1.571735	12.51692
1.571736	12.94795
1.571829	12.9479
1.571831	13.37893
1.571923	13.37888
1.571925	13.88175
1.571925	13.95359
1.572018	13.95353
1.57202	14.52824
1.57202	14.60008
1.572113	14.60003
1.572114	15.1029
1.572207	15.10285
1.572209	15.60572
1.572301	15.60566
1.572303	16.10853
1.572396	16.10848
1.572397	16.46767
1.572397	16.53951
1.57249	16.53946
1.572493	17.25785
1.572585	17.25779
1.572587	17.8325
1.572587	17.90434
1.57268	17.90429
1.572682	18.479
1.572682	18.55084
1.572775	18.55078
1.572777	19.12549
1.572777	19.19733
1.57287	19.19728
1.572873	19.9875
1.572873	20.05934
1.572966	20.05929
1.572968	20.634
1.572968	20.70584
1.57306	20.70578
1.573062	21.06498
1.573062	21.13682
1.573155	21.13676
1.573158	22.14251
1.573251	22.14245
1.573254	23.00452
1.573254	23.07636
1.573347	23.0763
1.573349	23.72285
1.573349	23.79469
1.573442	23.79463
1.573446	24.80038
1.573446	24.87222
1.573538	24.87216
1.573542	25.73423
1.573542	25.80607
1.573634	25.80601
1.573639	27.02728
1.573639	27.09911
1.573732	27.09906
1.573734	27.67377
1.573734	27.74561
1.573827	27.74555
1.573831	28.82314
1.573831	28.89498
1.573923	28.89492
1.573926	29.68515
1.574019	29.68509
1.574021	30.33164
1.574022	30.40348
1.574114	30.40343
1.574119	31.69653
1.574211	31.69647
1.574216	32.91773
1.574216	32.98957
1.574309	32.98952
1.574313	34.0671
1.574313	34.13894
1.574405	34.13889
1.57441	35.43199
1.57441	35.50383
1.574503	35.50377
1.574506	36.43768
1.574507	36.50951
1.574599	36.50946
1.574602	37.22785
1.574694	37.22779
1.574697	37.94618
1.57479	37.94613
1.574794	39.09555
1.574794	39.16739
1.574887	39.16733
1.57489	40.17308
1.574891	40.24492
1.574983	40.24486
1.574987	41.25061
1.575079	41.25055
1.575083	42.2563
1.575176	42.25624
1.57518	43.54934
1.575181	43.62118
1.575273	43.62112
1.575276	44.41135
1.575276	44.48319
1.575369	44.48314
1.575372	45.20153
1.575372	45.27336
1.575464	45.27331
1.575468	46.13538
1.57556	46.13532
1.575562	46.78187
1.575563	46.85371
1.575655	46.85365
1.57566	48.21859
1.575661	48.29043
1.575753	48.29038
1.575757	49.22428
1.575849	49.22423
1.575853	50.37365
1.575854	50.44549
1.575946	50.44543
1.575949	51.3075
1.57595	51.37934
1.576042	51.37929
1.576044	51.88216
1.576044	51.954
1.576137	51.95394
1.57614	52.74417
1.57614	52.81601
1.576232	52.81595
1.576235	53.4625
1.576235	53.53434
1.576328	53.53429
1.57633	54.25268
1.576423	54.25262
1.576426	55.04285
1.576426	55.11469
1.576519	55.11463
1.576522	56.12038
1.576615	56.12032
1.576618	57.05423
1.576619	57.12607
1.576711	57.12601
1.576713	57.70072
1.576713	57.77256
1.576806	57.77251
1.576808	58.41906
1.576901	58.419
1.576904	59.13739
1.576996	59.13733
1.576998	59.56837
1.576998	59.64021
1.57709	59.64015
1.577092	60.07119
1.577092	60.14302
1.577185	60.14297
1.577186	60.574
1.577187	60.64584
1.577279	60.64579
1.577281	61.14866
1.577281	61.2205
1.577374	61.22044
1.577376	61.72331
1.577468	61.72326
1.57747	62.22613
1.57747	62.29797
1.577563	62.29791
1.577564	62.72895
1.577657	62.72889
1.577658	63.08809
1.577751	63.08803
1.577753	63.5909
1.577845	63.59085
1.577846	63.87821
1.577939	63.87815
1.57794	64.30918
1.578033	64.30913
1.578034	64.59648
1.578034	64.66832
1.578127	64.66827
1.578128	64.95562
1.57822	64.95557
1.578221	65.09925
1.578313	65.09919
1.578314	65.31471
1.578407	65.31465
1.578408	65.53017
1.5785	65.53011
1.578501	65.74563
1.578593	65.74557
1.578594	65.88925
1.578686	65.8892
1.578687	66.10471
1.57878	66.10466
1.57878	66.24834
1.578781	66.32017
1.578873	66.32012
1.578873	66.39196
1.578966	66.3919
1.578966	66.53558
1.578967	66.60742
1.579059	66.60736
1.579059	66.6792
1.57906	66.75104
1.579152	66.75099
1.579152	66.82283
1.579245	66.82277
1.579245	66.89461
1.579338	66.89455
1.579338	66.96639
1.579431	66.96634
1.579431	67.03818
1.579431	67.11001
1.579524	67.10996
1.579616	67.1099
1.579616	67.18174
1.579709	67.18169
1.579709	67.25353
1.579802	67.25347
1.579802	67.32531
1.579802	67.39715
1.579895	67.39709
1.579895	67.46893
1.579895	67.54077
1.579988	67.54072
1.58008	67.54066
1.580081	67.6125
1.580173	67.61244
1.580173	67.68428
1.580266	67.68423
1.580266	67.75607
1.580359	67.75601
1.580451	67.75596
1.580451	67.82779
1.580544	67.82774
1.580544	67.89958
1.580637	67.89952
1.580637	67.97136
1.58073	67.97131
1.580822	67.97125
1.580822	68.04309
1.580915	68.04303
1.580915	68.11487
1.581008	68.11482
1.581008	68.18666
1.5811	68.1866
1.581193	68.18655
1.581193	68.25839
1.581286	68.25833
1.581378	68.25827
1.581471	68.25822
1.581471	68.33006
1.581564	68.33
1.581656	68.32995
1.581656	68.40179
1.581749	68.40173
1.581841	68.40168
1.581842	68.47351
1.581934	68.47346
1.582027	68.4734
1.582119	68.47335
1.582212	68.47329
1.582304	68.47324
1.582305	68.54508
1.582397	68.54502
1.58249	68.54497
1.582582	68.54491
1.582675	68.54485
1.582675	68.61669
1.582767	68.61664
1.58286	68.61658
1.582952	68.61653
1.583045	68.61647
1.583137	68.54458
1.58323	68.54452
1.583322	68.47263
1.583415	68.47257
1.583507	68.47252
1.583599	68.40062
1.583692	68.40057
1.583784	68.32867
1.583876	68.25678
1.583969	68.25672
1.584061	68.18483
1.584153	68.11293
1.584246	68.04104
1.584338	67.96915
1.58443	67.89725
1.584522	67.82536
1.584523	67.8972
1.584614	67.60979
1.584707	67.60973
1.584799	67.53784
1.584891	67.3941
1.584983	67.32221
1.585075	67.17848
1.585167	67.03474
1.585259	66.89101
1.585351	66.74728
1.585351	66.81911
1.585352	66.89095
1.585443	66.5317
1.585535	66.45981
1.585627	66.31608
1.585719	66.17234
1.585811	66.02861
1.585903	65.95671
1.585995	65.81298
1.586087	65.66925
1.586179	65.52552
1.586271	65.30994
1.586363	65.16621
1.586455	65.02248
1.586547	64.8069
1.586639	64.73501
1.586731	64.59128
1.586823	64.44754
1.586915	64.37565
1.587007	64.23192
1.587007	64.30376
1.587008	64.37559
1.587099	63.94451
1.587191	63.87261
1.587283	63.72888
1.587375	63.58514
1.587467	63.51325
1.587559	63.36952
1.587651	63.29762
1.587652	63.36946
1.587743	63.08205
1.587835	63.01016
1.587836	63.08199
1.587836	63.15383
1.587927	62.86642
1.58802	62.79453
1.588112	62.72263
1.588204	62.72258
1.588297	62.65068
1.588389	62.65063
1.588481	62.57873
1.588574	62.50684
1.588666	62.50679
1.588758	62.36305
1.588851	62.363
1.588943	62.2911
1.588943	62.36294
1.589036	62.36289
1.589128	62.29099
1.589128	62.36283
1.589221	62.36277
1.589313	62.36272
1.589406	62.36266
1.589406	62.4345
1.589499	62.43445
1.589591	62.43439
1.589684	62.43434
1.589684	62.50618
1.589776	62.50612
1.589869	62.50607
1.589869	62.5779
1.589962	62.57785
1.589962	62.64969
1.590055	62.64963
1.590055	62.79331
1.590055	62.86515
1.590148	62.86509
1.590148	62.93693
1.590148	63.00877
1.590241	63.00872
1.590241	63.08055
1.590334	63.0805
1.590334	63.22418
1.590427	63.22412
1.590427	63.3678
1.59052	63.36774
1.59052	63.51142
1.590613	63.51137
1.590613	63.65504
1.590706	63.65499
1.590706	63.79867
1.590799	63.79861
1.590799	63.94229
1.5908	64.01413
1.590892	64.01407
1.590893	64.08591
1.590893	64.15775
1.590985	64.1577
1.590986	64.22953
1.591078	64.22948
1.591078	64.30132
1.591079	64.37316
1.591171	64.3731
1.591171	64.44494
1.591172	64.51678
1.591264	64.51672
1.591264	64.58856
1.591265	64.6604
1.591357	64.66035
1.591358	64.80402
1.59145	64.80397
1.591451	64.87581
1.591451	64.94765
1.591543	64.94759
1.591544	65.09127
1.591636	65.09121
1.591637	65.23489
1.591729	65.23484
1.59173	65.37851
1.591823	65.37846
1.591823	65.52214
1.591916	65.52208
1.591916	65.59392
1.592008	65.59386
1.592009	65.6657
1.592009	65.73754
1.592101	65.73749
1.592102	65.80933
1.592194	65.80927
1.592194	65.88111
1.592287	65.88105
1.592287	65.95289
1.59238	65.95284
1.59238	66.02468
1.592473	66.02462
1.592565	66.02457
1.592565	66.0964
1.592658	66.09635
1.592658	66.16819
1.592751	66.16813
1.592843	66.16808
1.592935	66.09618
1.593027	65.95245
1.59312	65.88056
1.593211	65.59314
1.593303	65.30573
1.593394	65.01832
1.593486	64.73091
1.593577	64.51534
1.593669	64.22793
1.59376	63.94052
1.593851	63.43759
1.593941	62.86282
1.594031	62.21622
1.594122	61.64145
1.594212	61.06668
1.594301	60.20456
1.59439	59.19876
1.594479	58.2648
1.594569	57.54635
1.594659	56.82791
1.594749	56.03763
1.594837	55.03183
1.594925	53.81051
1.595015	52.87655
1.595103	51.72707
1.595192	50.93679
1.59528	49.64363
1.595283	50.36202
1.595284	50.72121
1.595285	50.93673
1.595285	51.00857
1.595285	51.08041
1.595374	50.00277
1.595374	50.07461
1.595452	46.19525
1.595543	45.62048
1.595631	44.32733
1.595719	43.17785
1.595807	41.95653
1.595895	40.66338
1.595984	39.80125
1.595987	40.66332
1.595989	41.09436
1.595989	41.30987
1.59599	41.45355
1.59599	41.52539
1.596077	40.08856
1.596157	36.56839
1.596248	36.1373
1.596336	34.91599
1.596425	33.98203
1.596513	32.68887
1.596601	31.46755
1.596603	32.18594
1.596605	32.54514
1.596605	32.68881
1.596605	32.76065
1.596606	32.83249
1.596687	29.67152
1.596777	29.02492
1.596866	28.23463
1.596955	27.30067
1.597044	26.29487
1.597134	25.50459
1.597223	24.71431
1.597313	23.92402
1.597314	24.35506
1.597315	24.57057
1.597316	24.64241
1.597316	24.71425
1.597399	22.27167
1.59749	21.84058
1.597579	20.83478
1.597669	20.18818
1.597758	19.25422
1.59776	19.75709
1.597761	20.04444
1.597762	20.18812
1.597762	20.25996
1.597847	18.17658
1.597938	17.88917
1.598029	17.45808
1.598119	16.73963
1.598209	16.16487
1.5983	15.66194
1.598391	15.15901
1.598481	14.5124
1.598572	14.00948
1.598573	14.29683
1.598573	14.44051
1.598573	14.51235
1.598574	14.58419
1.59866	13.00368
1.598752	12.85994
1.598753	13.1473
1.598754	13.29098
1.598754	13.36281
1.598754	13.43465
1.598842	12.06966
1.598934	11.85409
1.599025	11.423
1.599025	11.63851
1.599026	11.78219
1.599026	11.85403
1.599114	10.70455
1.599207	10.63266
1.599207	10.77634
1.599207	10.84818
1.599208	10.92001
1.599297	9.914214
1.599389	9.770481
1.59948	9.411231
1.599571	8.980142
1.599662	8.620892
1.599753	8.333481
1.599845	8.04607
1.599846	8.333426
1.599846	8.477103
1.599847	8.548942
1.599847	8.620781
1.599934	7.04027
1.600026	7.040214
1.600118	6.824642
1.60021	6.680909
1.60021	6.824587
1.600211	6.896426
1.600301	6.321659
1.600393	6.177926
1.600393	6.321604
1.600394	6.393442
1.600484	5.746837
1.600576	5.603104
1.600668	5.45937
1.600668	5.603048
1.600669	5.674887
1.600759	5.10012
1.600851	5.028226
1.600852	5.100065
1.600943	4.740815
1.601035	4.74076
1.601127	4.525187
1.601219	4.453293
1.60122	4.525132
1.601311	4.237721
1.601311	4.30956
1.601312	4.381399
1.601403	4.022149
1.601495	3.950254
1.601495	4.022093
1.601587	3.734682
1.601679	3.662788
1.601679	3.734627
1.601679	3.806466
1.601771	3.447216
1.601863	3.375322
1.601955	3.303427
1.602047	3.231533
1.602048	3.303372
1.602139	3.0878
1.602232	3.015905
1.602232	3.087744
1.602324	2.872172
1.602416	2.800278
1.602508	2.728384
1.602508	2.800222
1.6026	2.58465
1.602692	2.512756
1.602693	2.584595
1.602784	2.369023
1.602877	2.368967
1.602969	2.368912
1.603061	2.225179
1.603154	2.225123
1.603246	2.153229
1.603338	2.081335
1.603431	2.081279
1.603523	1.937546
1.603615	1.937491
1.603708	1.865596
1.6038	1.865541
1.603892	1.721808
1.603985	1.721752
1.603985	1.793591
1.604077	1.649858
1.604169	1.577964
1.604262	1.577908
1.604354	1.434175
1.604446	1.43412
1.604539	1.434064
1.604631	1.290331
1.604723	1.290276
1.604816	1.218381
1.604908	1.218326
1.605	1.146432
1.605093	1.146376
1.605185	1.074482
1.605278	1.074427
1.60537	1.002532
1.605462	1.002477
1.605555	1.002422
1.605647	0.9305273
1.60574	0.9304719
1.605832	0.8585776
1.605925	0.8585222
1.606017	0.8584668
1.60611	0.8584114
1.606202	0.7865171
1.606294	0.7864617
1.606387	0.7864063
1.606479	0.714512
1.606572	0.7144566
1.606664	0.7144012
1.606756	0.6425069
1.606849	0.6424515
1.606941	0.6423962
1.607034	0.6423408
1.607127	0.6422854
1.607219	0.64223
1.607312	0.6421746
1.607404	0.6421192
1.607496	0.5702249
1.607589	0.5701695
1.607681	0.5701141
1.607774	0.5700587
1.607866	0.5700033
1.607959	0.569948
1.608051	0.5698926
1.608144	0.5698372
1.608236	0.5697818
1.608329	0.5697264
1.608422	0.569671
1.608514	0.4977767
1.608606	0.4977213
1.608699	0.4976659
1.608791	0.4976105
1.608884	0.4975552
1.608976	0.4974998
1.609069	0.4256055
1.609069	0.4974444
1.609161	0.497389
1.609254	0.4254947
1.609346	0.4254393
1.609439	0.4253839
1.609531	0.4253285
1.609624	0.4252731
1.609716	0.4252177
1.609809	0.4251623
1.609901	0.425107
1.609994	0.4250516
1.610086	0.4249962
1.610179	0.3531019
1.610271	0.3530465
1.610364	0.3529911
1.610456	0.3529357
1.610549	0.3528803
1.610641	0.3528249
1.610734	0.3527695
1.610826	0.2808752
1.610919	0.2808198
1.611011	0.2807645
1.611104	0.2807091
1.611196	0.2806537
1.611289	0.2805983
1.611381	0.2805429
1.611474	0.2804875
1.611566	0.2804321
1.611659	0.2803767
1.611751	0.2084824
1.611843	0.208427
1.611936	0.2083716
1.612029	0.2083163
1.612121	0.2082609
1.612214	0.2082055
1.612306	0.2081501
1.612399	0.2080947
1.612491	0.2080393
1.612583	0.136145
1.612676	0.1360896
1.612768	0.1360342
1.612861	0.1359788
1.612953	0.1359234
1.613046	0.1358681
1.613139	0.1358127
1.613231	0.1357573
1.613324	0.1357019
1.613416	0.1356465
1.613509	0.1355911
1.613601	0.1355357
1.613694	0.1354803
1.613786	0.06358603
1.613878	0.06353064
1.613971	0.06347525
1.614063	0.06341986
1.614156	0.06336448
1.614248	0.06330909
1.614341	0.0632537
1.614434	0.06319831
1.614434	0.1350372
1.614526	0.1349818
1.614619	0.1349265
1.614711	0.1348711
1.614804	0.1348157
1.614896	0.1347603
1.614989	0.1347049
1.615081	0.1346495
1.615174	0.1345941
1.615266	0.1345387
1.615359	0.06264443
1.615451	0.06258904
1.615544	0.06253365
1.615636	0.06247826
1.615729	0.06242287
1.615821	0.06236748
1.615914	0.06231209
1.616006	0.06225671
1.616099	0.06220132
1.616191	0.06214593
1.616284	0.06209054
1.616376	0.06203515
1.616469	0.06197976
1.616562	0.06192437
1.616654	0.06186899
1.616747	0.0618136
1.616839	0.06175821
1.616932	0.06170282
1.617024	0.06164743
1.617117	0.06159204
1.617209	0.06153666
1.617302	0.06148127
1.617394	0.06142588
1.617487	0.06137049
1.617579	0.0613151
1.617672	0.06125971
1.617764	0.06120432
1.617857	0.06114894
1.617949	0.06109355
1.618042	0.06103816
1.618134	0.06098277
1.618227	0.06092738
1.618319	0.06087199
1.618412	0.0608166
1.618412	0.1326555
1.618505	0.1326001
1.618597	0.1325447
1.61869	0.1324894
1.618782	0.132434
1.618875	0.1323786
1.618967	0.06048427
1.61906	0.06042888
1.619152	0.0603735
1.619245	0.06031811
1.619337	0.06026272
1.61943	0.06020733
1.619522	0.06015194
1.619615	0.06009655
1.619707	0.06004116
1.6198	0.05998578
1.619892	0.05993039
1.619985	0.059875
1.620077	0.05981961
1.62017	0.05976422
1.620262	0.05970883
1.620355	0.05965345
1.620447	0.05959806
1.62054	0.05954267
1.620632	0.05948728
1.620725	0.05943189
1.620817	0.0593765
1.62091	0.05932111
1.621003	0.05926573
1.621095	0.05921034
1.621188	0.05915495
1.62128	0.05909956
1.621373	0.05904417
1.621465	0.05898878
1.621558	0.05893339
1.62165	0.05887801
1.621743	0.05882262
1.621835	0.05876723
1.621928	0.05871184
1.62202	0.05865645
1.622113	0.05860106
1.622205	0.05854567
1.622298	0.05849029
1.62239	0.0584349
1.622483	0.05837951
1.622575	0.05832412
1.622668	0.05826873
1.62276	0.05821334
1.622853	0.05815795
1.622945	0.05810257
1.623038	0.05804718
1.623131	0.05799179
1.623223	0.0579364
1.623316	0.05788101
1.623408	0.05782562
1.623501	0.05777024
1.623593	0.05771485
1.623686	0.05765946
1.623778	0.05760407
1.623871	0.05754868
1.623963	0.05749329
1.624056	0.0574379
1.624148	0.05738252
1.624241	0.05732713
1.624333	0.05727174
1.624426	0.05721635
1.624518	0.05716096
1.624611	0.05710557
1.624703	0.05705018
1.624796	0.0569948
1.624888	0.05693941
1.624981	0.05688402
1.625073	0.05682863
1.625166	0.05677324
1.625258	0.05671785
1.625351	0.05666246
1.625351	0.1285014
1.625444	0.128446
1.625536	0.1283906
1.625629	0.1283352
1.625721	0.05644091
1.625814	0.05638552
1.625814	0.1282244
1.625906	0.1281691
1.625999	0.1281137
1.626091	0.1280583
1.626184	0.1280029
1.626276	0.1279475
1.626369	0.05605319
1.626461	0.0559978
1.626554	0.05594241
1.626646	0.05588703
1.626739	0.05583164
1.626831	0.05577625
1.626924	0.05572086
1.627016	0.05566547
1.627109	0.05561008
1.627201	0.05555469
1.627294	0.05549931
1.627386	0.05544392
1.627479	0.05538853
1.627572	0.05533314
1.627664	0.05527775
1.627757	0.05522236
1.627849	0.05516697
1.627942	0.05511159
1.628034	0.0550562
1.628127	0.05500081
1.628219	0.05494542
1.628312	0.05489003
1.628404	0.05483464
1.628497	0.05477925
1.628589	0.05472387
1.628682	0.05466848
1.628774	0.05461309
1.628867	0.0545577
1.628959	0.05450231
1.62896	0.1263412
1.629052	0.1262858
1.629145	0.1262305
1.629237	0.1261751
1.62933	0.1261197
1.629422	0.1260643
1.629515	0.1260089
1.629607	0.1259535
1.6297	0.0540592
1.6297	0.1258981
1.629792	0.1258427
1.629885	0.05394843
1.629977	0.05389304
1.63007	0.05383765
1.630162	0.05378226
1.630255	0.05372687
1.630347	0.05367148
1.63044	0.0536161
1.63044	0.125455
1.630532	0.1253996
1.630625	0.05350532
1.630625	0.1253442
1.630718	0.1252889
1.63081	0.1252335
1.630903	0.1251781
1.630995	0.1251227
1.631088	0.1250673
1.63118	0.1250119
1.631273	0.1249565
1.631365	0.1249011
1.631458	0.1248457
1.63155	0.1247904
1.631643	0.124735
1.631735	0.1246796
1.631828	0.1246242
1.63192	0.1245688
1.632013	0.1245134
1.632105	0.124458
1.632198	0.1244026
1.63229	0.05250832
1.632383	0.05245294
1.632475	0.05239755
1.632568	0.05234216
1.63266	0.05228677
1.632753	0.05223138
1.632845	0.05217599
1.632938	0.05212061
1.63303	0.05206522
1.633123	0.05200983
1.633215	0.05195444
1.633308	0.05189905
1.6334	0.05184366
1.633493	0.05178827
1.633493	0.1236272
1.633586	0.1235718
1.633678	0.1235164
1.633771	0.123461
1.633863	0.1234056
1.633956	0.1233503
1.634048	0.1232949
1.634141	0.05140055
1.634233	0.05134517
1.634326	0.05128978
1.634418	0.05123439
1.634511	0.051179
